updated_at,small_step_id,topic,small_step_name,source,rank,video_id,video_title,channel,combined_score,rating,candidate_ss_wr_desc,awaiting download and faiss update
2026-04-12T21:09:16,Year 3_7-8_Spring__Length and perimeter_9_Subtract lengths,Length and perimeter,Subtract lengths,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Length and perimeter_9_Subtract lengths,Length and perimeter,Subtract lengths,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Length and perimeter_9_Subtract lengths,Length and perimeter,Subtract lengths,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Length and perimeter_9_Subtract lengths,Length and perimeter,Subtract lengths,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_10_Compare capacity and volume,Mass and capacity,Compare capacity and volume,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_10_Compare capacity and volume,Mass and capacity,Compare capacity and volume,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_10_Compare capacity and volume,Mass and capacity,Compare capacity and volume,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_10_Compare capacity and volume,Mass and capacity,Compare capacity and volume,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_10_Compare capacity and volume,Mass and capacity,Compare capacity and volume,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_10_Compare capacity and volume,Mass and capacity,Compare capacity and volume,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_11_Add and subtract capacity and volume,Mass and capacity,Add and subtract capacity and volume,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_11_Add and subtract capacity and volume,Mass and capacity,Add and subtract capacity and volume,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_11_Add and subtract capacity and volume,Mass and capacity,Add and subtract capacity and volume,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_11_Add and subtract capacity and volume,Mass and capacity,Add and subtract capacity and volume,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_11_Add and subtract capacity and volume,Mass and capacity,Add and subtract capacity and volume,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_11_Add and subtract capacity and volume,Mass and capacity,Add and subtract capacity and volume,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_1_Use scales,Mass and capacity,Use scales,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_1_Use scales,Mass and capacity,Use scales,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_1_Use scales,Mass and capacity,Use scales,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_1_Use scales,Mass and capacity,Use scales,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_1_Use scales,Mass and capacity,Use scales,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_1_Use scales,Mass and capacity,Use scales,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_2_Measure mass in grams,Mass and capacity,Measure mass in grams,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_2_Measure mass in grams,Mass and capacity,Measure mass in grams,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_2_Measure mass in grams,Mass and capacity,Measure mass in grams,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_2_Measure mass in grams,Mass and capacity,Measure mass in grams,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_2_Measure mass in grams,Mass and capacity,Measure mass in grams,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_2_Measure mass in grams,Mass and capacity,Measure mass in grams,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_3_Measure mass in kilograms and grams,Mass and capacity,Measure mass in kilograms and grams,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_3_Measure mass in kilograms and grams,Mass and capacity,Measure mass in kilograms and grams,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_3_Measure mass in kilograms and grams,Mass and capacity,Measure mass in kilograms and grams,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_3_Measure mass in kilograms and grams,Mass and capacity,Measure mass in kilograms and grams,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_3_Measure mass in kilograms and grams,Mass and capacity,Measure mass in kilograms and grams,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_3_Measure mass in kilograms and grams,Mass and capacity,Measure mass in kilograms and grams,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_4_Equivalent masses (kilograms and grams),Mass and capacity,Equivalent masses (kilograms and grams),candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_4_Equivalent masses (kilograms and grams),Mass and capacity,Equivalent masses (kilograms and grams),candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_4_Equivalent masses (kilograms and grams),Mass and capacity,Equivalent masses (kilograms and grams),candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_4_Equivalent masses (kilograms and grams),Mass and capacity,Equivalent masses (kilograms and grams),current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_4_Equivalent masses (kilograms and grams),Mass and capacity,Equivalent masses (kilograms and grams),current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_4_Equivalent masses (kilograms and grams),Mass and capacity,Equivalent masses (kilograms and grams),current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_5_Compare mass,Mass and capacity,Compare mass,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_5_Compare mass,Mass and capacity,Compare mass,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_5_Compare mass,Mass and capacity,Compare mass,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_5_Compare mass,Mass and capacity,Compare mass,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_5_Compare mass,Mass and capacity,Compare mass,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_5_Compare mass,Mass and capacity,Compare mass,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_6_Add and subtract mass,Mass and capacity,Add and subtract mass,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_6_Add and subtract mass,Mass and capacity,Add and subtract mass,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_6_Add and subtract mass,Mass and capacity,Add and subtract mass,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_6_Add and subtract mass,Mass and capacity,Add and subtract mass,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_6_Add and subtract mass,Mass and capacity,Add and subtract mass,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_6_Add and subtract mass,Mass and capacity,Add and subtract mass,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_7_Measure capacity and volume in millilitres,Mass and capacity,Measure capacity and volume in millilitres,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_7_Measure capacity and volume in millilitres,Mass and capacity,Measure capacity and volume in millilitres,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_7_Measure capacity and volume in millilitres,Mass and capacity,Measure capacity and volume in millilitres,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_7_Measure capacity and volume in millilitres,Mass and capacity,Measure capacity and volume in millilitres,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_7_Measure capacity and volume in millilitres,Mass and capacity,Measure capacity and volume in millilitres,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_7_Measure capacity and volume in millilitres,Mass and capacity,Measure capacity and volume in millilitres,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_8_Measure capacity and volume in litres and millilitres,Mass and capacity,Measure capacity and volume in litres and millilitres,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_8_Measure capacity and volume in litres and millilitres,Mass and capacity,Measure capacity and volume in litres and millilitres,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_8_Measure capacity and volume in litres and millilitres,Mass and capacity,Measure capacity and volume in litres and millilitres,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_8_Measure capacity and volume in litres and millilitres,Mass and capacity,Measure capacity and volume in litres and millilitres,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_8_Measure capacity and volume in litres and millilitres,Mass and capacity,Measure capacity and volume in litres and millilitres,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_8_Measure capacity and volume in litres and millilitres,Mass and capacity,Measure capacity and volume in litres and millilitres,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_9_Equivalent capacities and volumes (litres and millilitres),Mass and capacity,Equivalent capacities and volumes (litres and millilitres),candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_9_Equivalent capacities and volumes (litres and millilitres),Mass and capacity,Equivalent capacities and volumes (litres and millilitres),candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_9_Equivalent capacities and volumes (litres and millilitres),Mass and capacity,Equivalent capacities and volumes (litres and millilitres),candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_9_Equivalent capacities and volumes (litres and millilitres),Mass and capacity,Equivalent capacities and volumes (litres and millilitres),current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_9_Equivalent capacities and volumes (litres and millilitres),Mass and capacity,Equivalent capacities and volumes (litres and millilitres),current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Mass and capacity_9_Equivalent capacities and volumes (litres and millilitres),Mass and capacity,Equivalent capacities and volumes (litres and millilitres),current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_10_Scaling,Multiplication and division B,Scaling,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_10_Scaling,Multiplication and division B,Scaling,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_10_Scaling,Multiplication and division B,Scaling,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_10_Scaling,Multiplication and division B,Scaling,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_10_Scaling,Multiplication and division B,Scaling,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_10_Scaling,Multiplication and division B,Scaling,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_11_Practise different ways to do multiplication and division,Multiplication and division B,Practise different ways to do multiplication and division,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_11_Practise different ways to do multiplication and division,Multiplication and division B,Practise different ways to do multiplication and division,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_11_Practise different ways to do multiplication and division,Multiplication and division B,Practise different ways to do multiplication and division,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_11_Practise different ways to do multiplication and division,Multiplication and division B,Practise different ways to do multiplication and division,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_11_Practise different ways to do multiplication and division,Multiplication and division B,Practise different ways to do multiplication and division,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_11_Practise different ways to do multiplication and division,Multiplication and division B,Practise different ways to do multiplication and division,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_1_Multiples of 10,Multiplication and division B,Multiples of 10,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_1_Multiples of 10,Multiplication and division B,Multiples of 10,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_1_Multiples of 10,Multiplication and division B,Multiples of 10,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_1_Multiples of 10,Multiplication and division B,Multiples of 10,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_1_Multiples of 10,Multiplication and division B,Multiples of 10,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_1_Multiples of 10,Multiplication and division B,Multiples of 10,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_2_Related calculations,Multiplication and division B,Related calculations,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_2_Related calculations,Multiplication and division B,Related calculations,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_2_Related calculations,Multiplication and division B,Related calculations,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_2_Related calculations,Multiplication and division B,Related calculations,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_2_Related calculations,Multiplication and division B,Related calculations,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_2_Related calculations,Multiplication and division B,Related calculations,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_3_Reasoning about multiplication,Multiplication and division B,Reasoning about multiplication,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_3_Reasoning about multiplication,Multiplication and division B,Reasoning about multiplication,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_3_Reasoning about multiplication,Multiplication and division B,Reasoning about multiplication,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_3_Reasoning about multiplication,Multiplication and division B,Reasoning about multiplication,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_3_Reasoning about multiplication,Multiplication and division B,Reasoning about multiplication,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_3_Reasoning about multiplication,Multiplication and division B,Reasoning about multiplication,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_4_Multiply a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – no exchange,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_4_Multiply a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – no exchange,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_4_Multiply a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – no exchange,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_4_Multiply a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – no exchange,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_4_Multiply a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – no exchange,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_4_Multiply a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – no exchange,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_5_Multiply a 2-digit number by a 1-digit number – with exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – with exchange,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_5_Multiply a 2-digit number by a 1-digit number – with exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – with exchange,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_5_Multiply a 2-digit number by a 1-digit number – with exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – with exchange,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_5_Multiply a 2-digit number by a 1-digit number – with exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – with exchange,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_5_Multiply a 2-digit number by a 1-digit number – with exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – with exchange,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_5_Multiply a 2-digit number by a 1-digit number – with exchange,Multiplication and division B,Multiply a 2-digit number by a 1-digit number – with exchange,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_6_Link multiplication and division,Multiplication and division B,Link multiplication and division,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_6_Link multiplication and division,Multiplication and division B,Link multiplication and division,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_6_Link multiplication and division,Multiplication and division B,Link multiplication and division,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_6_Link multiplication and division,Multiplication and division B,Link multiplication and division,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_6_Link multiplication and division,Multiplication and division B,Link multiplication and division,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_6_Link multiplication and division,Multiplication and division B,Link multiplication and division,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_7_Divide a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Divide a 2-digit number by a 1-digit number – no exchange,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_7_Divide a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Divide a 2-digit number by a 1-digit number – no exchange,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_7_Divide a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Divide a 2-digit number by a 1-digit number – no exchange,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_7_Divide a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Divide a 2-digit number by a 1-digit number – no exchange,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_7_Divide a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Divide a 2-digit number by a 1-digit number – no exchange,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_7_Divide a 2-digit number by a 1-digit number – no exchange,Multiplication and division B,Divide a 2-digit number by a 1-digit number – no exchange,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_8_Divide a 2-digit number by a 1-digit number – flexible partitioning,Multiplication and division B,Divide a 2-digit number by a 1-digit number – flexible partitioning,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_8_Divide a 2-digit number by a 1-digit number – flexible partitioning,Multiplication and division B,Divide a 2-digit number by a 1-digit number – flexible partitioning,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_8_Divide a 2-digit number by a 1-digit number – flexible partitioning,Multiplication and division B,Divide a 2-digit number by a 1-digit number – flexible partitioning,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_8_Divide a 2-digit number by a 1-digit number – flexible partitioning,Multiplication and division B,Divide a 2-digit number by a 1-digit number – flexible partitioning,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_8_Divide a 2-digit number by a 1-digit number – flexible partitioning,Multiplication and division B,Divide a 2-digit number by a 1-digit number – flexible partitioning,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_8_Divide a 2-digit number by a 1-digit number – flexible partitioning,Multiplication and division B,Divide a 2-digit number by a 1-digit number – flexible partitioning,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_9_Divide a 2-digit number by a 1-digit number – with remainders,Multiplication and division B,Divide a 2-digit number by a 1-digit number – with remainders,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_9_Divide a 2-digit number by a 1-digit number – with remainders,Multiplication and division B,Divide a 2-digit number by a 1-digit number – with remainders,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_9_Divide a 2-digit number by a 1-digit number – with remainders,Multiplication and division B,Divide a 2-digit number by a 1-digit number – with remainders,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_9_Divide a 2-digit number by a 1-digit number – with remainders,Multiplication and division B,Divide a 2-digit number by a 1-digit number – with remainders,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_9_Divide a 2-digit number by a 1-digit number – with remainders,Multiplication and division B,Divide a 2-digit number by a 1-digit number – with remainders,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Spring__Multiplication and division B_9_Divide a 2-digit number by a 1-digit number – with remainders,Multiplication and division B,Divide a 2-digit number by a 1-digit number – with remainders,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_1_Add fractions,Fractions B,Add fractions,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_1_Add fractions,Fractions B,Add fractions,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_1_Add fractions,Fractions B,Add fractions,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_1_Add fractions,Fractions B,Add fractions,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_1_Add fractions,Fractions B,Add fractions,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_1_Add fractions,Fractions B,Add fractions,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_2_Subtract fractions,Fractions B,Subtract fractions,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_2_Subtract fractions,Fractions B,Subtract fractions,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_2_Subtract fractions,Fractions B,Subtract fractions,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_2_Subtract fractions,Fractions B,Subtract fractions,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_2_Subtract fractions,Fractions B,Subtract fractions,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_2_Subtract fractions,Fractions B,Subtract fractions,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_3_Partition the whole,Fractions B,Partition the whole,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_3_Partition the whole,Fractions B,Partition the whole,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_3_Partition the whole,Fractions B,Partition the whole,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_3_Partition the whole,Fractions B,Partition the whole,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_3_Partition the whole,Fractions B,Partition the whole,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_3_Partition the whole,Fractions B,Partition the whole,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_4_Unit fractions of a set of objects,Fractions B,Unit fractions of a set of objects,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_4_Unit fractions of a set of objects,Fractions B,Unit fractions of a set of objects,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_4_Unit fractions of a set of objects,Fractions B,Unit fractions of a set of objects,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_4_Unit fractions of a set of objects,Fractions B,Unit fractions of a set of objects,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_4_Unit fractions of a set of objects,Fractions B,Unit fractions of a set of objects,current,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_4_Unit fractions of a set of objects,Fractions B,Unit fractions of a set of objects,current,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_5_Fractions with numerators greater than 1 of a set of objects,Fractions B,Fractions with numerators greater than 1 of a set of objects,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_5_Fractions with numerators greater than 1 of a set of objects,Fractions B,Fractions with numerators greater than 1 of a set of objects,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_5_Fractions with numerators greater than 1 of a set of objects,Fractions B,Fractions with numerators greater than 1 of a set of objects,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_5_Fractions with numerators greater than 1 of a set of objects,Fractions B,Fractions with numerators greater than 1 of a set of objects,current,1,,,,,5,,
2026-04-12T21:09:16,Year 3_7-8_Summer__Fractions B_5_Fractions with numerators greater than 1 of a set of objects,Fractions B,Fractions with numerators greater than 1 of a set of objects,current,2,,,,,5,,
